,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
68,PHY105M,57027,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.6,0.2,0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,High school,,0.0,Control
69,PHY105M,57027,0.5,0.0,-0.5,1.0,0.5,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,-0.5,-0.5,-0.5,0.0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.5,0.5,0.6,0.6,0.6,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Bachelor’s degree,,0.0,Control
70,PHY105M,57027,1.0,-1.0,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,1.0,-0.5,-1.0,-1.0,-0.5,0.0,-0.5,1.0,0.0,0.5,0.0,-1.0,-1.0,0.5,0.0,-0.2,1.0,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,0.0,Control
71,PHY105M,57027,0.0,0.0,-0.5,0.5,0.5,-0.5,0.5,-0.5,1.0,1.0,0.0,0.5,-1.0,0.5,0.5,-0.5,-1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,-1.0,0.5,-0.5,0.5,0.5,1.0,1.0,0.6,Male,,White,,,,,,,,,,,,,English,,Associate's or technical degree,,0.0,Control
72,PHY105M,56810,0.5,0.0,-0.5,0.5,0.5,-1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,-1.0,1.0,-0.5,-1.0,1.0,1.0,1.0,0.5,1.0,-0.5,0.5,-0.5,0.5,0.5,-0.2,0.2,0.2,Female,,"Hispanic, Latino, or Spanish,White",,,,,,,Mexican or Mexican American,,,,,,German,,Master’s degree or above,,1.0,Partner Agreements
73,PHY105M,56810,1.0,0.5,1.0,0.0,0.5,-0.5,0.0,-0.5,0.5,-0.5,-1.0,-1.0,0.5,-1.0,0.0,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.5,0.5,-0.5,0.0,0.0,1.0,1.0,1.0,Male,,Asian,,,Vietnamese,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
74,PHY105M,56810,0.0,-0.5,-0.5,0.5,0.5,-1.0,0.5,1.0,0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-1.0,-1.0,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,-0.5,0.5,0.5,0.6,1.0,0.6,Male,,Asian,,,Chinese,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
75,PHY105M,56810,0.5,-0.5,-0.5,1.0,1.0,-1.0,0.5,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,0.5,-1.0,-1.0,-1.0,0.0,0.5,0.0,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.6,-0.6,0.6,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
76,PHY105M,56810,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,-1.0,0.0,-1.0,-0.5,-0.5,0.5,0.5,1.0,0.0,0.5,-0.5,0.5,0.5,0.2,0.2,-0.2,Female,,White,,,,,,,,,,,,,Irish,,Master’s degree or above,,1.0,Partner Agreements
77,PHY105M,56810,0.0,0.0,-0.5,-0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,-0.2,0.2,0.2,Male,,"Hispanic, Latino, or Spanish",,,,,,,"Some other Hispanic, Latino, or Spanish race or ethnicity
Print, for example, Guatemalan, Spaniard, Ecuadorian, etc.",Brazilian ,,,,,,,Master’s degree or above,,1.0,Partner Agreements
78,PHY105M,56810,1.0,0.0,-0.5,-1.0,0.5,0.0,0.0,0.0,0.5,-1.0,0.0,-0.5,-0.5,0.5,1.0,1.0,1.0,1.0,-0.5,-0.5,1.0,0.0,-1.0,-0.5,0.0,1.0,-0.5,0.0,0.5,0.2,-0.2,1.0,Female,,Black or African American,,,,,Nigerian,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
79,PHY105M,56810,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,-1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.2,0.2,-0.2,Male,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
80,PHY105M,56810,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,-0.5,-1.0,0.5,0.5,0.5,-0.5,1.0,0.5,0.5,1.0,-0.5,0.5,-0.5,-0.5,-0.2,-0.2,-0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
81,PHY105M,56810,-0.5,0.0,-0.5,0.5,0.5,-0.5,1.0,0.0,1.0,1.0,0.0,1.0,-0.5,0.5,0.5,-1.0,-1.0,-0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,-0.5,0.5,1.0,0.6,0.6,-0.6,Female,,Asian,,,"Chinese,Vietnamese",,,,,,,,,,,,I'm not sure,,1.0,Partner Agreements
82,PHY105M,56810,-0.5,0.5,1.0,0.0,0.5,0.5,-0.5,-0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,-0.5,0.5,0.5,0.2,0.6,0.2,Female,,White,,,,,,,,,,,,,English,,Bachelor’s degree,,1.0,Partner Agreements
83,PHY105N,56810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.6,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
85,PHY105M,56810,0.5,-0.5,-0.5,0.5,1.0,-0.5,0.5,0.5,0.5,1.0,-0.5,0.0,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-1.0,1.0,0.5,0.0,0.0,0.5,-0.5,1.0,-1.0,0.5,0.5,1.0,1.0,1.0,Male,,White,,,,,,,,,,,,,German,,High school,,1.0,Partner Agreements
86,PHY105M,56810,0.0,0.5,1.0,0.5,1.0,-0.5,0.5,-0.5,0.5,0.5,0.5,-0.5,1.0,0.5,1.0,-0.5,-1.0,-0.5,-0.5,-0.5,-0.5,1.0,0.5,1.0,0.0,0.0,-0.5,0.5,0.5,-0.6,-0.2,-0.6,Female,,"Black or African American,White",,,,,African American,,,,,,,,Irish,,Master’s degree or above,,1.0,Partner Agreements
88,PHY105M,56810,-0.5,-0.5,1.0,1.0,0.5,-1.0,0.5,1.0,1.0,0.5,0.5,0.0,-0.5,-0.5,0.5,-1.0,0.0,-0.5,-0.5,0.5,0.5,0.5,1.0,0.5,-0.5,1.0,-0.5,0.5,-0.5,0.6,1.0,0.6,Female,,Asian,,,"Chinese,Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Cambodian,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
90,PHY105M,56810,0.5,0.5,-0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.6,0.6,0.2,Male,,"Asian,White",,,Chinese,,,,,,,,,,English,,Bachelor’s degree,,1.0,Partner Agreements
91,PHY105M,56810,0.0,0.5,0.5,-0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,-0.5,0.0,-0.5,0.0,0.0,0.2,0.2,0.2,Female,,Asian,,,Korean,,,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
92,PHY105M,56810,1.0,-1.0,-0.5,0.0,0.0,1.0,0.0,0.0,-0.5,0.0,0.0,0.5,0.5,-1.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.5,1.0,0.5,0.5,1.0,-1.0,-0.5,0.5,-0.5,0.6,-0.2,0.6,Male,,Black or African American,,,,,African American,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
93,PHY105M,56810,0.0,0.0,-0.5,0.5,0.5,-1.0,0.0,0.5,0.5,1.0,-0.5,1.0,0.0,0.5,1.0,-0.5,-1.0,-0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,-1.0,1.0,-0.5,0.2,1.0,0.2,Female,,Middle Eastern or North African,,,,,,,,,Lebanese,,,,,,Bachelor’s degree,,1.0,Partner Agreements
94,PHY105M,56810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2,Female,,Black or African American,,,,,African American,,,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
95,PHY105M,56810,-0.5,0.5,0.0,-0.5,0.5,-0.5,-0.5,0.5,1.0,0.5,0.0,0.5,-0.5,0.0,0.5,-1.0,-0.5,-0.5,0.0,0.0,-0.5,0.0,0.0,0.0,0.5,1.0,-0.5,0.5,0.0,0.6,1.0,0.6,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
96,PHY105N,56810,0.0,0.5,0.5,-0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,-0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,-1.0,0.0,0.0,-0.5,-0.2,0.2,0.2,Female,,Black or African American,,,,,African American,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
97,PHY105M,56810,1.0,0.0,-0.5,0.5,1.0,-1.0,1.0,1.0,1.0,0.5,-0.5,1.0,-0.5,0.5,1.0,-0.5,0.0,-1.0,-1.0,0.5,0.5,1.0,0.5,1.0,-1.0,1.0,-0.5,0.5,0.5,0.6,-1.0,0.6,Female,,Black or African American,,,,,African American,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
98,PHY105N,56810,0.0,-0.5,-0.5,0.5,0.5,-0.5,0.0,0.5,0.5,0.5,-0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,1.0,0.5,0.5,0.5,-0.5,0.5,-0.5,-0.5,0.5,1.0,0.6,1.0,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,1.0,Partner Agreements
99,PHY105N,56810,0.0,0.0,-0.5,0.0,-0.5,0.5,-0.5,-0.5,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,-1.0,0.0,0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,-0.5,0.2,-0.6,0.2,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Bachelor’s degree,,1.0,Partner Agreements
100,PHY105N,57175,-0.5,0.0,-1.0,-0.5,1.0,-1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,-0.5,-0.5,-0.5,1.0,1.0,1.0,-0.5,1.0,0.5,-0.5,-0.5,0.0,0.0,0.6,0.6,-0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
101,PHY105N,57175,0.0,0.5,0.5,0.5,1.0,-1.0,0.5,-0.5,1.0,1.0,0.0,-0.5,-0.5,0.5,0.5,-1.0,-1.0,-0.5,0.0,-1.0,-0.5,0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,1.0,1.0,1.0,Female,,"Asian,Hispanic, Latino, or Spanish,White",,,Vietnamese,,,,Mexican or Mexican American,,,,,,English,,Master’s degree or above,,2.0,Collaborative Comparison
102,PHY105N,57175,-1.0,-0.5,1.0,0.5,0.5,-1.0,0.0,-1.0,1.0,1.0,0.5,0.0,-0.5,1.0,-0.5,-1.0,-0.5,0.5,0.0,0.5,-0.5,0.0,1.0,0.0,0.0,-0.5,-1.0,-1.0,1.0,0.6,0.6,0.6,Male,,White,,,,,,,,,,,,,English,,Bachelor’s degree,,2.0,Collaborative Comparison
103,PHY105N,57175,0.5,0.5,0.0,0.5,0.5,-1.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,-0.5,-0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,0.5,0.2,0.6,-0.2,Male,,White,,,,,,,,,,,,,"German,Irish,English,Polish,French",,Master’s degree or above,,2.0,Collaborative Comparison
104,PHY105N,57175,0.5,0.5,0.5,0.0,0.5,-1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,-1.0,-1.0,0.5,0.0,1.0,-0.5,0.5,0.5,1.0,0.0,0.0,-1.0,0.5,0.0,0.6,0.6,0.6,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
105,PHY105N,57175,0.5,0.0,-0.5,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,-0.5,-0.5,0.5,0.5,-0.5,-0.5,-1.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,-0.5,0.5,0.0,1.0,1.0,1.0,Male,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
106,PHY105N,57175,-0.5,0.0,0.5,0.5,0.5,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.5,0.5,0.5,-0.5,-1.0,-0.5,0.0,0.5,-0.5,0.5,-0.5,0.5,-1.0,0.5,-1.0,0.0,0.5,0.6,0.6,0.6,Female,,White,,,,,,,,,,,,,"English,Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",welsh,Master’s degree or above,,2.0,Collaborative Comparison
107,PHY105N,57175,0.5,-0.5,-1.0,1.0,1.0,-1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,0.5,1.0,1.0,0.5,0.0,-1.0,1.0,-0.5,0.5,-0.5,1.0,1.0,1.0,Female,,Black or African American,,,,,African American,,,,,,,,,,Some college but no degree,,2.0,Collaborative Comparison
108,PHY105N,57175,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,-0.5,-0.5,0.5,-0.5,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,Prefer not to disclose,,Prefer not to disclose,,,,,,,,,,,,,,,High school,,2.0,Collaborative Comparison
109,PHY105N,57175,0.0,0.0,-0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,-0.5,0.0,-0.5,0.0,0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.6,0.2,-0.6,Female,,White,,,,,,,,,,,,,English,,Bachelor’s degree,,2.0,Collaborative Comparison
110,PHY105N,57175,0.5,-0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.5,0.5,0.5,-1.0,-1.0,-1.0,0.0,0.5,1.0,0.5,0.5,0.5,-1.0,0.5,0.0,1.0,0.0,0.2,0.6,0.2,Male,,White,,,,,,,,,,,,,Italian,,Bachelor’s degree,,2.0,Collaborative Comparison
111,PHY105N,57175,0.0,-1.0,-0.5,0.5,1.0,-1.0,0.5,1.0,1.0,0.5,-0.5,0.0,-1.0,0.5,1.0,-1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.5,0.5,-1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,Male,,White,,,,,,,,,,,,,"German,Irish",,Bachelor’s degree,,2.0,Collaborative Comparison
112,PHY105N,57175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2,0.2,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,High school,,2.0,Collaborative Comparison
113,PHY105N,57175,0.5,-0.5,-0.5,1.0,1.0,-0.5,0.5,1.0,1.0,1.0,0.0,0.0,-0.5,0.5,1.0,-1.0,-0.5,-1.0,-0.5,0.0,1.0,0.5,0.0,1.0,0.0,0.5,-1.0,0.5,0.5,0.6,0.6,-0.6,Female,,Asian,,,Chinese,,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
114,PHY105N,57175,0.0,0.5,-0.5,0.5,0.5,-1.0,0.5,0.0,0.5,1.0,-0.5,-0.5,0.5,0.0,0.5,0.0,0.5,-0.5,0.5,-0.5,0.5,1.0,1.0,0.5,-0.5,0.5,-1.0,-0.5,0.5,0.6,0.6,0.6,Female,,Asian,,,"Chinese,Vietnamese",,,,,,,,,,,,Master’s degree or above,,2.0,Collaborative Comparison
115,PHY105N,57105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.6,0.2,-0.2,Female,,Asian,,,Korean,,,,,,,,,,,,Bachelor’s degree,,0.0,Control
116,PHY105N,57105,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,Male,,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Greek,Master’s degree or above,,0.0,Control
117,PHY105N,57105,0.5,-0.5,-1.0,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.0,-1.0,1.0,1.0,-1.0,-1.0,-0.5,-1.0,1.0,-0.5,0.5,1.0,1.0,-0.5,0.5,-0.5,1.0,0.0,1.0,-1.0,1.0,Male,,White,,,,,,,,,,,,,Irish,,Bachelor’s degree,,0.0,Control
118,PHY105N,57105,0.0,0.0,-0.5,0.5,0.5,-0.5,1.0,0.5,1.0,0.5,-0.5,0.0,-0.5,0.0,0.5,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.5,1.0,-1.0,1.0,-0.5,1.0,1.0,1.0,1.0,1.0,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Some college but no degree,,0.0,Control
119,PHY105N,57105,0.5,-0.5,-0.5,1.0,1.0,-1.0,-0.5,1.0,1.0,0.5,1.0,1.0,-0.5,0.5,1.0,-0.5,-1.0,-0.5,-0.5,0.5,1.0,0.5,0.5,-0.5,-0.5,1.0,-1.0,1.0,0.5,1.0,0.6,0.6,Female,,White,,,,,,,,,,,,,German,,Master’s degree or above,,0.0,Control
120,PHY105N,57105,0.5,-1.0,0.0,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,-0.5,0.5,-0.5,0.5,0.0,-1.0,-1.0,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,-0.5,0.0,0.5,0.5,0.5,0.2,-0.2,-0.6,"Male,Female",,Middle Eastern or North African,,,,,,,,,"Some other Middle Eastern or North African race or ethnicity
Print, for example, Algerian, Iraqi, Kurdish, etc.</spa",Turkish,,,,,Master’s degree or above,,0.0,Control
121,PHY105N,57105,0.0,0.0,0.0,0.5,0.5,-0.5,0.5,0.0,0.0,0.5,-0.5,0.5,0.0,0.0,0.5,0.0,0.5,-1.0,0.0,-0.5,1.0,-0.5,0.5,0.5,0.5,1.0,-0.5,0.5,-0.5,1.0,0.6,0.6,Female,,White,,,,,,,,,,,,,"Polish,Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Eastern European,Some college but no degree,,0.0,Control
122,PHY105N,57105,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,Female,,Asian,,,Vietnamese,,,,,,,,,,,,Associate's or technical degree,,0.0,Control
123,PHY105N,57105,0.5,0.0,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.2,0.2,-0.2,Female,,White,,,,,,,,,,,,,English,,Bachelor’s degree,,0.0,Control
124,PHY105N,57105,0.5,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,-0.5,-1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,-0.5,1.0,1.0,1.0,0.6,0.6,Female,,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Scandinavian,Bachelor’s degree,,0.0,Control
125,PHY105N,57105,1.0,0.0,0.5,1.0,1.0,-1.0,0.5,1.0,1.0,1.0,0.0,0.0,-0.5,0.0,1.0,-1.0,1.0,-1.0,0.0,1.0,0.5,-0.5,0.0,0.5,-1.0,0.5,0.0,1.0,1.0,0.2,0.2,-0.2,Male,,"Asian,White",,,Chinese,,,,,,,,,,"German,Irish,English,Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa","Scottish, Icelandic",Master’s degree or above,,0.0,Control
126,PHY105N,57105,1.0,-1.0,-1.0,0.5,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.0,1.0,-0.5,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.5,-1.0,1.0,-0.5,0.5,0.5,1.0,1.0,1.0,Female,,Asian,,,"Some other Asian race or ethnicity
Print, for example, Pakistani, Cambodian, Hmong, etc.",Pakistani,,,,,,,,,,,High school,,0.0,Control
127,PHY105N,57105,0.5,-0.5,-0.5,0.5,0.5,-1.0,0.5,1.0,1.0,0.5,0.0,0.0,-0.5,0.0,0.0,-1.0,-0.5,-0.5,-1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,-0.5,0.5,0.5,-0.2,0.2,0.2,Female,,Asian,,,Chinese,,,,,,,,,,,,Bachelor’s degree,,0.0,Control
128,PHY105N,57105,0.5,0.0,-0.5,0.5,0.5,-0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,-0.5,-1.0,-1.0,-0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.2,0.2,0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Bachelor’s degree,,0.0,Control
129,PHY105N,57105,0.0,0.0,0.0,0.5,0.5,-0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.5,0.0,0.5,-1.0,-1.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,-0.5,0.0,0.0,0.2,0.2,0.6,Female,,Prefer not to disclose,,,,,,,,,,,,,,,Master’s degree or above,,0.0,Control
130,PHY105N,57105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,-0.5,-1.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.5,-0.5,-0.5,-0.5,1.0,1.0,1.0,1.0,1.0,Male,,"Asian,White",,,"Chinese,Vietnamese",,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Not sure of the exact details,Bachelor’s degree,,0.0,Control
132,PHY105M,57021,1.0,1.0,1.0,-1.0,-0.5,0.5,-0.5,-0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,-1.0,-1.0,0.5,1.0,1.0,0.0,1.0,-1.0,-0.5,-0.5,-0.2,1.0,-0.2,Female,,Asian,,,Asian Indian,,,,,,,,,,,,Master’s degree or above,,0.0,Control
133,PHY105M,57021,0.5,0.0,-0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,-0.5,-0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,-0.5,0.0,0.5,0.2,0.6,0.6,Male,,White,,,,,,,,,,,,,"German,Irish",,Master’s degree or above,,0.0,Control
134,PHY105M,57021,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,1.0,1.0,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,-1.0,0.5,1.0,-0.2,0.2,-0.6,Female,,Asian,,,Chinese,,,,,,,,,,,,Bachelor’s degree,,0.0,Control
135,PHY105M,57021,0.0,1.0,1.0,-0.5,0.5,-1.0,0.5,-0.5,0.5,0.5,-0.5,0.5,1.0,0.5,0.5,0.0,-1.0,0.5,0.0,-1.0,-0.5,0.0,1.0,1.0,-0.5,0.5,-0.5,0.0,0.0,0.6,0.6,0.6,Female,,"Hispanic, Latino, or Spanish",,,,,,,Mexican or Mexican American,,,,,,,,Bachelor’s degree,,0.0,Control
136,PHY105M,57021,0.5,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,-0.2,0.6,-0.2,Male,,Prefer not to disclose,,,,,,,,,,,,,,,Some college but no degree,,0.0,Control
137,PHY105M,57021,1.0,0.0,-1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,-0.5,0.5,1.0,-1.0,-1.0,-1.0,-0.5,0.5,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.5,0.0,-0.2,-0.2,-0.2,Female,,White,,,,,,,,,,,,,"Some other White race or ethnicity
Print, for example, Scottish, Norwegian, Dutch, etc.</spa",Scandinavian,Master’s degree or above,,0.0,Control
138,PHY105M,57021,0.5,0.0,0.0,0.5,0.5,-0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.5,-0.5,-1.0,-0.5,-0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.6,0.6,0.6,Female,,Asian,,,,,,,,,,,,,,,I'm not sure,,0.0,Control
